Arm,Reward,Regret,Algorithm
3,3.4057198508422175,0,Epsilon-Greedy
3,4.328397083128316,0,Epsilon-Greedy
3,4.189405304333289,0,Epsilon-Greedy
3,4.418758731531493,0,Epsilon-Greedy
3,5.018345085854122,0,Epsilon-Greedy
3,4.586791786340253,0,Epsilon-Greedy
3,3.7782637372176366,0,Epsilon-Greedy
3,5.57446776100328,0,Epsilon-Greedy
3,5.248567788146054,0,Epsilon-Greedy
3,5.286649623128706,0,Epsilon-Greedy
3,2.5382064963993773,0,Epsilon-Greedy
3,5.023066248202202,0,Epsilon-Greedy
3,4.071549826622906,0,Epsilon-Greedy
3,5.169718753358237,0,Epsilon-Greedy
3,4.069072993089429,0,Epsilon-Greedy
3,4.333764987043735,0,Epsilon-Greedy
3,4.564917951585817,0,Epsilon-Greedy
3,4.5345329909069765,0,Epsilon-Greedy
3,3.5192192132490416,0,Epsilon-Greedy
3,3.441634202693563,0,Epsilon-Greedy
3,3.5402190299810834,0,Epsilon-Greedy
3,4.000370689864521,0,Epsilon-Greedy
3,4.017279529289256,0,Epsilon-Greedy
3,3.9956979684928293,0,Epsilon-Greedy
3,3.1959268498117037,0,Epsilon-Greedy
3,2.8516332454666053,0,Epsilon-Greedy
3,6.173632357191593,0,Epsilon-Greedy
3,4.2872602855709525,0,Epsilon-Greedy
3,3.426059329067451,0,Epsilon-Greedy
3,2.855915314625248,0,Epsilon-Greedy
3,3.3233338452941803,0,Epsilon-Greedy
3,3.6141066464144114,0,Epsilon-Greedy
3,4.342690457158536,0,Epsilon-Greedy
3,3.4125701738484353,0,Epsilon-Greedy
3,1.5817745122783125,0,Epsilon-Greedy
3,4.3416265510575744,0,Epsilon-Greedy
3,4.56796999847931,0,Epsilon-Greedy
3,4.054055573469942,0,Epsilon-Greedy
3,4.900125776484503,0,Epsilon-Greedy
3,4.521128563591667,0,Epsilon-Greedy
3,3.9596511478218575,0,Epsilon-Greedy
3,2.5820825573600317,0,Epsilon-Greedy
3,3.9337800684510733,0,Epsilon-Greedy
3,2.8228628898906676,0,Epsilon-Greedy
3,4.7656016109686865,0,Epsilon-Greedy
3,5.344346878817047,0,Epsilon-Greedy
3,4.9063246024058715,0,Epsilon-Greedy
3,3.945433720813125,0,Epsilon-Greedy
3,3.4414907311648264,0,Epsilon-Greedy
3,4.251655010939739,0,Epsilon-Greedy
3,3.512754644281109,0,Epsilon-Greedy
3,3.6275994393048774,0,Epsilon-Greedy
3,3.8656999031895554,0,Epsilon-Greedy
3,3.8450162924390066,0,Epsilon-Greedy
3,4.191822381437662,0,Epsilon-Greedy
3,4.600086010373209,0,Epsilon-Greedy
3,3.726782849992109,0,Epsilon-Greedy
3,3.5002500766886295,0,Epsilon-Greedy
3,5.983953832814238,0,Epsilon-Greedy
3,3.5653720377986606,0,Epsilon-Greedy
3,6.430626038403167,0,Epsilon-Greedy
3,3.395170515459718,0,Epsilon-Greedy
3,5.1289617646798975,0,Epsilon-Greedy
3,1.3893637322796049,0,Epsilon-Greedy
3,4.319896542589492,0,Epsilon-Greedy
3,4.919838374051038,0,Epsilon-Greedy
3,4.787804389797012,0,Epsilon-Greedy
3,4.519544563826514,0,Epsilon-Greedy
3,3.292309409479251,0,Epsilon-Greedy
3,4.568986458303665,0,Epsilon-Greedy
3,3.4590862217285783,0,Epsilon-Greedy
3,5.977536263271004,0,Epsilon-Greedy
3,3.4453773389565354,0,Epsilon-Greedy
3,3.992941548652974,0,Epsilon-Greedy
3,4.3151219995164425,0,Epsilon-Greedy
3,4.262741192170403,0,Epsilon-Greedy
3,2.1982357955492766,0,Epsilon-Greedy
3,5.180947946932317,0,Epsilon-Greedy
3,4.291121677101059,0,Epsilon-Greedy
3,4.706790470626694,0,Epsilon-Greedy
3,3.671941652146205,0,Epsilon-Greedy
3,4.807582666121959,0,Epsilon-Greedy
3,4.316552255198933,0,Epsilon-Greedy
3,4.051965850949711,0,Epsilon-Greedy
3,4.104124223744707,0,Epsilon-Greedy
3,4.482150002308233,0,Epsilon-Greedy
3,2.832671993028801,0,Epsilon-Greedy
3,4.310714404946113,0,Epsilon-Greedy
3,4.603781806633681,0,Epsilon-Greedy
3,3.0421141946142383,0,Epsilon-Greedy
3,5.317116154876292,0,Epsilon-Greedy
3,4.088774989332257,0,Epsilon-Greedy
3,4.224567148832159,0,Epsilon-Greedy
3,4.333960532999805,0,Epsilon-Greedy
3,2.144137229076973,0,Epsilon-Greedy
3,2.7988680653218654,0,Epsilon-Greedy
3,3.647168875158221,0,Epsilon-Greedy
3,5.390510542385786,0,Epsilon-Greedy
3,4.259561179380237,0,Epsilon-Greedy
3,3.2980537652554403,0,Epsilon-Greedy
3,4.503490506954578,0,Epsilon-Greedy
3,2.3585645326772524,0,Epsilon-Greedy
3,5.303881834097666,0,Epsilon-Greedy
3,3.4610717911927096,0,Epsilon-Greedy
3,4.7536003371090905,0,Epsilon-Greedy
3,4.331729781074458,0,Epsilon-Greedy
3,4.044679652942065,0,Epsilon-Greedy
3,4.677334421188942,0,Epsilon-Greedy
3,2.4662710829587695,0,Epsilon-Greedy
3,3.3728304457184377,0,Epsilon-Greedy
3,4.937680921470197,0,Epsilon-Greedy
3,2.89664613013988,0,Epsilon-Greedy
3,4.637460344177391,0,Epsilon-Greedy
3,3.4911107345714143,0,Epsilon-Greedy
3,1.395912120934979,0,Epsilon-Greedy
3,4.563518569063299,0,Epsilon-Greedy
3,1.4257061982349222,0,Epsilon-Greedy
3,4.9356874964663975,0,Epsilon-Greedy
3,2.6055785904147832,0,Epsilon-Greedy
3,3.678174398685809,0,Epsilon-Greedy
3,5.681066129412558,0,Epsilon-Greedy
3,3.3498103208455694,0,Epsilon-Greedy
3,4.289102788093781,0,Epsilon-Greedy
3,4.433349794579036,0,Epsilon-Greedy
3,4.333809395370006,0,Epsilon-Greedy
3,2.4186853294901156,0,Epsilon-Greedy
3,2.3576720529089665,0,Epsilon-Greedy
3,4.604019782733949,0,Epsilon-Greedy
3,4.69230950495695,0,Epsilon-Greedy
3,3.6709882117103536,0,Epsilon-Greedy
3,2.510745508976928,0,Epsilon-Greedy
3,4.786711407692902,0,Epsilon-Greedy
3,5.347020967851502,0,Epsilon-Greedy
3,4.378367887320675,0,Epsilon-Greedy
3,4.453474522308818,0,Epsilon-Greedy
3,7.079125928534806,0,Epsilon-Greedy
3,3.2111692119209643,0,Epsilon-Greedy
3,3.564367798768264,0,Epsilon-Greedy
3,4.696781514892908,0,Epsilon-Greedy
3,3.7175190279812993,0,Epsilon-Greedy
3,4.505892716129132,0,Epsilon-Greedy
3,3.8606377560988365,0,Epsilon-Greedy
3,2.3807982186664547,0,Epsilon-Greedy
3,3.5657716787739546,0,Epsilon-Greedy
3,2.756008887809108,0,Epsilon-Greedy
3,3.1291652466926285,0,Epsilon-Greedy
3,3.406630727969081,0,Epsilon-Greedy
3,3.260893542940526,0,Epsilon-Greedy
3,3.461210314744133,0,Epsilon-Greedy
3,3.409918254188973,0,Epsilon-Greedy
3,4.790873106142033,0,Epsilon-Greedy
3,2.6556870240235058,0,Epsilon-Greedy
3,1.945365469583158,0,Epsilon-Greedy
3,3.7443481173861817,0,Epsilon-Greedy
3,4.229621301101213,0,Epsilon-Greedy
3,2.9901936838280454,0,Epsilon-Greedy
3,3.683303177300144,0,Epsilon-Greedy
3,4.995980521131437,0,Epsilon-Greedy
3,3.3031984129877108,0,Epsilon-Greedy
3,3.589182976932569,0,Epsilon-Greedy
3,2.883360312793121,0,Epsilon-Greedy
3,4.793045876601295,0,Epsilon-Greedy
3,4.886307856926867,0,Epsilon-Greedy
3,4.431280684567687,0,Epsilon-Greedy
3,6.279824978201848,0,Epsilon-Greedy
3,3.7846062100185898,0,Epsilon-Greedy
3,1.5216858095341932,0,Epsilon-Greedy
3,3.546396985929049,0,Epsilon-Greedy
3,3.339287842190592,0,Epsilon-Greedy
3,2.9190755042873366,0,Epsilon-Greedy
3,4.604476728668447,0,Epsilon-Greedy
3,5.447913665118723,0,Epsilon-Greedy
3,3.831936387301195,0,Epsilon-Greedy
3,3.4275265219579163,0,Epsilon-Greedy
3,5.195909704920579,0,Epsilon-Greedy
3,3.325854502899973,0,Epsilon-Greedy
3,4.928208530223953,0,Epsilon-Greedy
3,2.2631338807815164,0,Epsilon-Greedy
3,3.227327309446974,0,Epsilon-Greedy
3,2.7507726105441206,0,Epsilon-Greedy
3,6.00589697021001,0,Epsilon-Greedy
3,4.7019003184189465,0,Epsilon-Greedy
3,2.815675388181484,0,Epsilon-Greedy
3,4.588460754403546,0,Epsilon-Greedy
3,4.798308081862845,0,Epsilon-Greedy
3,3.125100119966743,0,Epsilon-Greedy
3,3.906925650434795,0,Epsilon-Greedy
3,2.913971368660547,0,Epsilon-Greedy
3,3.2258414748507307,0,Epsilon-Greedy
3,3.9422773993289035,0,Epsilon-Greedy
3,3.505897504041747,0,Epsilon-Greedy
3,3.053903343334212,0,Epsilon-Greedy
3,3.3425402443624384,0,Epsilon-Greedy
3,3.7558394931076338,0,Epsilon-Greedy
3,4.367662664455623,0,Epsilon-Greedy
3,4.184976390053175,0,Epsilon-Greedy
3,4.291550742199742,0,Epsilon-Greedy
3,4.567908317197181,0,Epsilon-Greedy
3,3.842453392337206,0,Epsilon-Greedy
3,3.0155966291806307,0,Epsilon-Greedy
3,4.3942907541190435,0,Epsilon-Greedy
3,5.037155885248967,0,Epsilon-Greedy
3,3.101413154694695,0,Epsilon-Greedy
3,4.734098566510353,0,Epsilon-Greedy
3,3.9846966460506015,0,Epsilon-Greedy
3,3.2941069398199962,0,Epsilon-Greedy
3,4.03696543820167,0,Epsilon-Greedy
3,4.657959511042641,0,Epsilon-Greedy
3,4.568122051067443,0,Epsilon-Greedy
3,2.906476418953522,0,Epsilon-Greedy
3,4.782214533925327,0,Epsilon-Greedy
3,4.450093816830287,0,Epsilon-Greedy
3,3.712465298516365,0,Epsilon-Greedy
3,4.0965484468466675,0,Epsilon-Greedy
3,3.543404878002749,0,Epsilon-Greedy
3,3.887314405214465,0,Epsilon-Greedy
3,4.2068097528746415,0,Epsilon-Greedy
3,3.44962330287753,0,Epsilon-Greedy
3,4.596588525763826,0,Epsilon-Greedy
3,4.387833727463565,0,Epsilon-Greedy
3,4.426678085861013,0,Epsilon-Greedy
3,3.408396705953442,0,Epsilon-Greedy
3,4.28316938134171,0,Epsilon-Greedy
3,5.242550560840126,0,Epsilon-Greedy
3,5.883112088194296,0,Epsilon-Greedy
3,4.415532256458185,0,Epsilon-Greedy
3,4.5293925549043275,0,Epsilon-Greedy
3,2.3328113880979187,0,Epsilon-Greedy
3,4.073434587453862,0,Epsilon-Greedy
3,4.811463381664272,0,Epsilon-Greedy
3,2.924598469366795,0,Epsilon-Greedy
3,2.746733321074121,0,Epsilon-Greedy
3,4.1857979017675735,0,Epsilon-Greedy
3,1.6694614361001938,0,Epsilon-Greedy
3,3.957108561827151,0,Epsilon-Greedy
3,5.6140172309142224,0,Epsilon-Greedy
3,1.759221225601726,0,Epsilon-Greedy
3,4.830236871368065,0,Epsilon-Greedy
3,3.2444396510092566,0,Epsilon-Greedy
3,3.805823624270114,0,Epsilon-Greedy
3,3.099597141080679,0,Epsilon-Greedy
3,4.7204727885247255,0,Epsilon-Greedy
3,4.695369364110181,0,Epsilon-Greedy
3,4.561146331900259,0,Epsilon-Greedy
3,2.9927215976987265,0,Epsilon-Greedy
3,5.552727258544088,0,Epsilon-Greedy
3,3.4009522402967898,0,Epsilon-Greedy
3,5.040820384595659,0,Epsilon-Greedy
3,3.2791668837131582,0,Epsilon-Greedy
3,2.973649945346069,0,Epsilon-Greedy
3,4.617961074307587,0,Epsilon-Greedy
3,5.321634084242614,0,Epsilon-Greedy
3,2.98197038921701,0,Epsilon-Greedy
3,4.252492035950117,0,Epsilon-Greedy
3,4.152127114650007,0,Epsilon-Greedy
3,2.6129993864883536,0,Epsilon-Greedy
3,4.2166034169240225,0,Epsilon-Greedy
3,2.588609174018078,0,Epsilon-Greedy
3,3.6757011197528,0,Epsilon-Greedy
3,5.6931531496354895,0,Epsilon-Greedy
3,3.0925945592761646,0,Epsilon-Greedy
3,4.871357273521096,0,Epsilon-Greedy
3,6.25763651233937,0,Epsilon-Greedy
3,4.466488102487902,0,Epsilon-Greedy
3,2.9214563754746736,0,Epsilon-Greedy
3,3.8589860525778734,0,Epsilon-Greedy
3,4.381352311678593,0,Epsilon-Greedy
3,3.0759496995400206,0,Epsilon-Greedy
3,4.298361594730209,0,Epsilon-Greedy
3,3.162558158331695,0,Epsilon-Greedy
3,4.033842415707025,0,Epsilon-Greedy
3,3.797540538579383,0,Epsilon-Greedy
3,5.274246241070168,0,Epsilon-Greedy
3,4.241982071055791,0,Epsilon-Greedy
3,3.8298981757580206,0,Epsilon-Greedy
3,2.9566549716334327,0,Epsilon-Greedy
3,5.211067721401868,0,Epsilon-Greedy
3,2.8743317271267212,0,Epsilon-Greedy
3,3.9255629091432205,0,Epsilon-Greedy
3,3.2623942268073276,0,Epsilon-Greedy
3,4.161073526809213,0,Epsilon-Greedy
3,3.763540425383938,0,Epsilon-Greedy
3,4.101788356996192,0,Epsilon-Greedy
3,3.3513031442983894,0,Epsilon-Greedy
3,3.4424253317701017,0,Epsilon-Greedy
3,4.399619992152641,0,Epsilon-Greedy
3,3.5399899767067424,0,Epsilon-Greedy
3,2.813461356867548,0,Epsilon-Greedy
3,4.543284662804098,0,Epsilon-Greedy
3,4.0886659097912545,0,Epsilon-Greedy
3,4.394792059011128,0,Epsilon-Greedy
3,4.666585003928919,0,Epsilon-Greedy
3,2.7406546272346572,0,Epsilon-Greedy
3,2.8259728728087374,0,Epsilon-Greedy
3,2.8116099571956195,0,Epsilon-Greedy
3,3.4074893981041505,0,Epsilon-Greedy
3,5.008720010499412,0,Epsilon-Greedy
3,4.315149307361589,0,Epsilon-Greedy
3,3.7206714552523743,0,Epsilon-Greedy
3,1.8093577177296627,0,Epsilon-Greedy
3,3.347850710201014,0,Epsilon-Greedy
3,4.989969444785827,0,Epsilon-Greedy
3,4.510055852611704,0,Epsilon-Greedy
3,1.6678452394667196,0,Epsilon-Greedy
3,3.777042620354929,0,Epsilon-Greedy
3,3.7974563664156578,0,Epsilon-Greedy
3,4.70619521775466,0,Epsilon-Greedy
3,3.3373550763017303,0,Epsilon-Greedy
3,4.636776901436169,0,Epsilon-Greedy
3,4.625665584501997,0,Epsilon-Greedy
3,1.7678606696085057,0,Epsilon-Greedy
3,4.846081415383624,0,Epsilon-Greedy
3,3.174001895413045,0,Epsilon-Greedy
3,2.7876962251090704,0,Epsilon-Greedy
3,2.58963662790853,0,Epsilon-Greedy
3,3.35818593215798,0,Epsilon-Greedy
3,4.935110481857114,0,Epsilon-Greedy
3,4.729570873144309,0,Epsilon-Greedy
3,2.316919708081734,0,Epsilon-Greedy
3,5.526224621844154,0,Epsilon-Greedy
3,4.151475583661781,0,Epsilon-Greedy
3,4.248244817618805,0,Epsilon-Greedy
3,4.646760083220227,0,Epsilon-Greedy
3,3.8551560714632105,0,Epsilon-Greedy
3,3.8049882690683225,0,Epsilon-Greedy
3,1.0505839980945342,0,Epsilon-Greedy
3,2.842497624994447,0,Epsilon-Greedy
3,5.518807269555551,0,Epsilon-Greedy
3,5.319096245744709,0,Epsilon-Greedy
3,3.9050196374424604,0,Epsilon-Greedy
3,2.1694889410098557,0,Epsilon-Greedy
3,3.2046352454566844,0,Epsilon-Greedy
3,3.7826898993749447,0,Epsilon-Greedy
3,4.513102580321877,0,Epsilon-Greedy
3,4.965521882576059,0,Epsilon-Greedy
3,2.5989838241839047,0,Epsilon-Greedy
3,4.946368668450603,0,Epsilon-Greedy
3,2.861192335367372,0,Epsilon-Greedy
3,5.62950254809059,0,Epsilon-Greedy
3,3.858086617973685,0,Epsilon-Greedy
3,3.932996360681958,0,Epsilon-Greedy
3,5.474361201561996,0,Epsilon-Greedy
3,2.7697249050025032,0,Epsilon-Greedy
3,4.293258960992399,0,Epsilon-Greedy
3,5.524334273981994,0,Epsilon-Greedy
3,4.3860461936096975,0,Epsilon-Greedy
3,1.9750097144773253,0,Epsilon-Greedy
3,3.1311154850507608,0,Epsilon-Greedy
3,3.565104927246325,0,Epsilon-Greedy
3,4.452221196706202,0,Epsilon-Greedy
3,2.8972660459203894,0,Epsilon-Greedy
3,4.274739514941793,0,Epsilon-Greedy
3,2.8071869226329116,0,Epsilon-Greedy
3,3.873928942372628,0,Epsilon-Greedy
3,3.5471000626877074,0,Epsilon-Greedy
3,3.3421638440040016,0,Epsilon-Greedy
3,4.9118731206795445,0,Epsilon-Greedy
3,3.8503044615271946,0,Epsilon-Greedy
3,3.718524406899429,0,Epsilon-Greedy
3,5.477119685413976,0,Epsilon-Greedy
3,4.431946056556608,0,Epsilon-Greedy
3,4.0556673715571385,0,Epsilon-Greedy
3,3.211705443801025,0,Epsilon-Greedy
3,4.215842461320301,0,Epsilon-Greedy
3,3.6211801100204863,0,Epsilon-Greedy
3,5.44760874326242,0,Epsilon-Greedy
3,3.79568234290941,0,Epsilon-Greedy
3,4.424069144828685,0,Epsilon-Greedy
3,3.940814712476013,0,Epsilon-Greedy
3,3.0820696037329234,0,Epsilon-Greedy
3,3.7236407097788375,0,Epsilon-Greedy
3,4.794875811580005,0,Epsilon-Greedy
3,2.9433598929221043,0,Epsilon-Greedy
3,3.8373501150603455,0,Epsilon-Greedy
3,3.1427139470265097,0,Epsilon-Greedy
3,4.502034952382673,0,Epsilon-Greedy
3,3.821620781496868,0,Epsilon-Greedy
3,3.44701766777207,0,Epsilon-Greedy
3,5.27053068554903,0,Epsilon-Greedy
3,3.381380866837275,0,Epsilon-Greedy
3,5.212197373335884,0,Epsilon-Greedy
3,3.9172969229186956,0,Epsilon-Greedy
3,4.224653736686997,0,Epsilon-Greedy
3,2.447034170918066,0,Epsilon-Greedy
3,4.158423627787067,0,Epsilon-Greedy
3,3.056036989627206,0,Epsilon-Greedy
3,5.639272643224481,0,Epsilon-Greedy
3,3.7726068994092734,0,Epsilon-Greedy
3,4.1211550574062725,0,Epsilon-Greedy
3,4.311003677485675,0,Epsilon-Greedy
3,3.0147976850731024,0,Epsilon-Greedy
3,4.944957734429621,0,Epsilon-Greedy
3,3.171316338980005,0,Epsilon-Greedy
3,5.766655635642106,0,Epsilon-Greedy
3,4.19138664709845,0,Epsilon-Greedy
3,2.7778721509770565,0,Epsilon-Greedy
3,3.6842655192494798,0,Epsilon-Greedy
3,3.7807067042790323,0,Epsilon-Greedy
3,5.399008502590858,0,Epsilon-Greedy
3,3.712162682617013,0,Epsilon-Greedy
3,3.0282231571897,0,Epsilon-Greedy
3,2.3702254357465993,0,Epsilon-Greedy
3,5.495242347969069,0,Epsilon-Greedy
3,2.8490695385042772,0,Epsilon-Greedy
3,2.603090203227925,0,Epsilon-Greedy
3,2.160932326283749,0,Epsilon-Greedy
3,5.359359349541994,0,Epsilon-Greedy
3,5.425849342256542,0,Epsilon-Greedy
3,3.2222926056021954,0,Epsilon-Greedy
3,3.989980577755114,0,Epsilon-Greedy
3,2.572233950623805,0,Epsilon-Greedy
3,5.6911713496727465,0,Epsilon-Greedy
3,3.950810371957498,0,Epsilon-Greedy
3,3.82613592797954,0,Epsilon-Greedy
3,4.067817781131576,0,Epsilon-Greedy
3,4.303286061864847,0,Epsilon-Greedy
3,5.085731266222482,0,Epsilon-Greedy
3,4.221170666679154,0,Epsilon-Greedy
3,3.017949188573451,0,Epsilon-Greedy
3,2.865067191960872,0,Epsilon-Greedy
3,3.812932342388577,0,Epsilon-Greedy
3,3.7506952619721954,0,Epsilon-Greedy
3,3.5527923828720085,0,Epsilon-Greedy
3,4.220463841973485,0,Epsilon-Greedy
3,4.7253174000128295,0,Epsilon-Greedy
3,3.0818288192628462,0,Epsilon-Greedy
3,1.3982633714155939,0,Epsilon-Greedy
3,2.0653238777513963,0,Epsilon-Greedy
3,4.036994096584367,0,Epsilon-Greedy
3,3.7526097999139787,0,Epsilon-Greedy
3,2.25087647191632,0,Epsilon-Greedy
3,6.067753408121314,0,Epsilon-Greedy
3,4.090563158100212,0,Epsilon-Greedy
3,2.3882047480981674,0,Epsilon-Greedy
3,3.6158880971692233,0,Epsilon-Greedy
3,3.8703242992583915,0,Epsilon-Greedy
3,4.927150481222664,0,Epsilon-Greedy
3,3.913514185324477,0,Epsilon-Greedy
3,5.236919808661954,0,Epsilon-Greedy
3,1.8390551282942478,0,Epsilon-Greedy
3,4.559141384232902,0,Epsilon-Greedy
3,4.306646291955554,0,Epsilon-Greedy
3,3.6470588393772827,0,Epsilon-Greedy
3,4.4882283274028,0,Epsilon-Greedy
3,2.155546327946815,0,Epsilon-Greedy
3,3.2400212965544744,0,Epsilon-Greedy
3,4.956510522154346,0,Epsilon-Greedy
3,4.35574855931437,0,Epsilon-Greedy
3,3.7720222601927444,0,Epsilon-Greedy
3,1.1893228667227365,0,Epsilon-Greedy
3,3.1031120301636257,0,Epsilon-Greedy
3,3.660463640628482,0,Epsilon-Greedy
3,3.777700066758184,0,Epsilon-Greedy
3,2.229774027362452,0,Epsilon-Greedy
3,2.899819833323768,0,Epsilon-Greedy
3,3.727519247915594,0,Epsilon-Greedy
3,5.2169093087137135,0,Epsilon-Greedy
3,5.575243365559077,0,Epsilon-Greedy
3,5.466297177866634,0,Epsilon-Greedy
3,3.055785167328171,0,Epsilon-Greedy
3,5.611101530599749,0,Epsilon-Greedy
3,4.51106703583344,0,Epsilon-Greedy
3,2.738624268718316,0,Epsilon-Greedy
3,4.335399598483295,0,Epsilon-Greedy
3,5.517442732997732,0,Epsilon-Greedy
3,4.432944477136682,0,Epsilon-Greedy
3,3.3868220146218952,0,Epsilon-Greedy
3,3.434799012484556,0,Epsilon-Greedy
3,5.8672398439304505,0,Epsilon-Greedy
3,3.6543804419261208,0,Epsilon-Greedy
3,5.096308107663071,0,Epsilon-Greedy
3,4.353682959197949,0,Epsilon-Greedy
3,3.008253959049811,0,Epsilon-Greedy
3,4.813187359675343,0,Epsilon-Greedy
3,4.971377495095356,0,Epsilon-Greedy
3,2.4979318732894806,0,Epsilon-Greedy
3,4.616885697340481,0,Epsilon-Greedy
3,5.101691931142844,0,Epsilon-Greedy
3,3.227906327143457,0,Epsilon-Greedy
3,5.101530908144721,0,Epsilon-Greedy
3,4.608493547757747,0,Epsilon-Greedy
3,6.843448876165164,0,Epsilon-Greedy
3,4.594150884699001,0,Epsilon-Greedy
3,4.606480341550974,0,Epsilon-Greedy
3,4.711111371911391,0,Epsilon-Greedy
3,3.7337618142206406,0,Epsilon-Greedy
3,2.3012066999452623,0,Epsilon-Greedy
3,3.027030702767179,0,Epsilon-Greedy
3,3.569358275465958,0,Epsilon-Greedy
3,3.6178889492530315,0,Epsilon-Greedy
3,2.939908515683805,0,Epsilon-Greedy
3,5.791053364035545,0,Epsilon-Greedy
3,3.931474987144086,0,Epsilon-Greedy
3,3.589695169953823,0,Epsilon-Greedy
3,3.530025832740124,0,Epsilon-Greedy
3,5.937424292343549,0,Epsilon-Greedy
3,5.228037144689475,0,Epsilon-Greedy
3,3.982760027227071,0,Epsilon-Greedy
3,3.9564112587829174,0,Epsilon-Greedy
3,5.684888650592118,0,Epsilon-Greedy
3,4.716468113439829,0,Epsilon-Greedy
3,2.926169644374272,0,Epsilon-Greedy
3,5.047439848581188,0,Epsilon-Greedy
3,3.300855998727493,0,Epsilon-Greedy
3,4.802532091155252,0,Epsilon-Greedy
3,2.838798930295062,0,Epsilon-Greedy
3,4.239299426399685,0,Epsilon-Greedy
3,2.3133825296143318,0,Epsilon-Greedy
3,5.242950410047015,0,Epsilon-Greedy
3,3.9665646908648657,0,Epsilon-Greedy
3,4.120022623193497,0,Epsilon-Greedy
3,3.476343205701922,0,Epsilon-Greedy
3,5.060355495676054,0,Epsilon-Greedy
3,3.9278888949485777,0,Epsilon-Greedy
3,5.516523201811385,0,Epsilon-Greedy
3,3.6736443285807736,0,Epsilon-Greedy
3,2.559924498954418,0,Epsilon-Greedy
3,3.608586587781247,0,Epsilon-Greedy
3,2.9536101950548064,0,Epsilon-Greedy
3,4.985450768023175,0,Epsilon-Greedy
3,4.409315434293334,0,Epsilon-Greedy
3,1.9649279261542563,0,Epsilon-Greedy
3,4.446664785971489,0,Epsilon-Greedy
3,4.788385672427108,0,Epsilon-Greedy
3,3.768319499763495,0,Epsilon-Greedy
3,4.016231045574767,0,Epsilon-Greedy
3,4.311314257512288,0,Epsilon-Greedy
3,4.253429949694485,0,Epsilon-Greedy
3,4.31735923345512,0,Epsilon-Greedy
3,4.175585366466749,0,Epsilon-Greedy
3,4.922561087588889,0,Epsilon-Greedy
3,4.1687954710695765,0,Epsilon-Greedy
3,3.2482510112439265,0,Epsilon-Greedy
3,5.852935885304445,0,Epsilon-Greedy
3,3.7985508119187674,0,Epsilon-Greedy
3,2.7028486917625147,0,Epsilon-Greedy
3,3.624391634218054,0,Epsilon-Greedy
3,2.4665787408780124,0,Epsilon-Greedy
3,2.474443662096995,0,Epsilon-Greedy
3,3.9715558403107853,0,Epsilon-Greedy
3,4.028368830686357,0,Epsilon-Greedy
3,3.404331311714279,0,Epsilon-Greedy
3,4.035620544483655,0,Epsilon-Greedy
3,2.3140968561958024,0,Epsilon-Greedy
3,3.1061583300418434,0,Epsilon-Greedy
3,4.478995443081297,0,Epsilon-Greedy
3,3.6233313108924015,0,Epsilon-Greedy
3,4.093172420790542,0,Epsilon-Greedy
3,4.090404891563474,0,Epsilon-Greedy
3,4.900985755591232,0,Epsilon-Greedy
3,5.659237163365378,0,Epsilon-Greedy
3,4.510301063221748,0,Epsilon-Greedy
3,2.1512617161937486,0,Epsilon-Greedy
3,3.5213204888301735,0,Epsilon-Greedy
3,4.697196904373008,0,Epsilon-Greedy
3,4.132277715942257,0,Epsilon-Greedy
3,2.8375030694944416,0,Epsilon-Greedy
3,4.9673046142559745,0,Epsilon-Greedy
3,6.411699285092414,0,Epsilon-Greedy
3,4.7159983596873545,0,Epsilon-Greedy
3,3.6321828534810074,0,Epsilon-Greedy
3,6.459893510761109,0,Epsilon-Greedy
3,4.244632320972828,0,Epsilon-Greedy
3,3.875618095500522,0,Epsilon-Greedy
3,4.322992049722058,0,Epsilon-Greedy
3,3.3306493064156175,0,Epsilon-Greedy
3,3.7845236045880717,0,Epsilon-Greedy
3,4.471729059940431,0,Epsilon-Greedy
3,3.1156863768544953,0,Epsilon-Greedy
3,5.543116747100633,0,Epsilon-Greedy
3,4.172487028762276,0,Epsilon-Greedy
3,4.84892431899763,0,Epsilon-Greedy
3,4.683602985379297,0,Epsilon-Greedy
3,4.051969811262667,0,Epsilon-Greedy
3,4.181705990997862,0,Epsilon-Greedy
3,2.8139237392114858,0,Epsilon-Greedy
3,4.126916431825984,0,Epsilon-Greedy
3,4.647336506977968,0,Epsilon-Greedy
3,2.589776774885376,0,Epsilon-Greedy
3,3.606837784672948,0,Epsilon-Greedy
3,3.5457669701064356,0,Epsilon-Greedy
3,4.119561554942513,0,Epsilon-Greedy
3,3.0872657430292474,0,Epsilon-Greedy
3,5.329378532882602,0,Epsilon-Greedy
3,4.135559297786921,0,Epsilon-Greedy
3,5.11938665991702,0,Epsilon-Greedy
3,2.348940103809313,0,Epsilon-Greedy
3,3.736954246013551,0,Epsilon-Greedy
3,4.212136203878407,0,Epsilon-Greedy
3,3.5719245237469166,0,Epsilon-Greedy
3,5.818352006494487,0,Epsilon-Greedy
3,5.622865591257089,0,Epsilon-Greedy
3,4.274343973742062,0,Epsilon-Greedy
3,5.421045901830686,0,Epsilon-Greedy
3,4.57462075702924,0,Epsilon-Greedy
3,4.35633775832595,0,Epsilon-Greedy
3,4.445105479204114,0,Epsilon-Greedy
3,5.326110240202406,0,Epsilon-Greedy
3,5.4155855524644405,0,Epsilon-Greedy
